TIme (s)	Voltage (V)
5.73970000000000e-01	-5.75316000000000e-02
5.73980000000000e-01	-5.75320000000000e-02
5.73990000000000e-01	-5.75323000000000e-02
5.74000000000000e-01	-5.75326000000000e-02
5.74010000000000e-01	-5.75330000000000e-02
5.74020000000000e-01	-5.75334000000000e-02
5.74030000000000e-01	-5.75338000000000e-02
5.74040000000000e-01	-5.75342000000000e-02
5.74050000000000e-01	-5.75347000000000e-02
5.74060000000000e-01	-5.75351000000000e-02
5.74070000000000e-01	-5.75356000000000e-02
5.74080000000000e-01	-5.75361000000000e-02
5.74090000000000e-01	-5.75366000000000e-02
5.74100000000000e-01	-5.75372000000000e-02
5.74110000000000e-01	-5.75377000000000e-02
5.74120000000000e-01	-5.75383000000000e-02
5.74130000000000e-01	-5.75388000000000e-02
5.74140000000000e-01	-5.75394000000000e-02
5.74150000000000e-01	-5.75401000000000e-02
5.74160000000000e-01	-5.75407000000000e-02
5.74170000000000e-01	-5.75414000000000e-02
5.74180000000000e-01	-5.75420000000000e-02
5.74190000000000e-01	-5.75427000000000e-02
5.74200000000000e-01	-5.75434000000000e-02
5.74210000000000e-01	-5.75441000000000e-02
5.74220000000000e-01	-5.75449000000000e-02
5.74230000000000e-01	-5.75456000000000e-02
5.74240000000000e-01	-5.75464000000000e-02
5.74250000000000e-01	-5.75472000000000e-02
5.74260000000000e-01	-5.75480000000000e-02
5.74270000000000e-01	-5.75488000000000e-02
5.74280000000000e-01	-5.75497000000000e-02
5.74290000000000e-01	-5.75505000000000e-02
5.74300000000000e-01	-5.75514000000000e-02
5.74310000000000e-01	-5.75523000000000e-02
5.74320000000000e-01	-5.75532000000000e-02
5.74330000000000e-01	-5.75541000000000e-02
5.74340000000000e-01	-5.75551000000000e-02
5.74350000000000e-01	-5.75560000000000e-02
5.74360000000000e-01	-5.75570000000000e-02
5.74370000000000e-01	-5.75580000000000e-02
5.74380000000000e-01	-5.75590000000000e-02
5.74390000000000e-01	-5.75601000000000e-02
5.74400000000000e-01	-5.75611000000000e-02
5.74410000000000e-01	-5.75622000000000e-02
5.74420000000000e-01	-5.75632000000000e-02
5.74430000000000e-01	-5.75643000000000e-02
5.74440000000000e-01	-5.75654000000000e-02
5.74450000000000e-01	-5.75666000000000e-02
5.74460000000000e-01	-5.75677000000000e-02
5.74470000000000e-01	-5.75689000000000e-02
5.74480000000000e-01	-5.75700000000000e-02
5.74490000000000e-01	-5.75712000000000e-02
5.74500000000000e-01	-5.75724000000000e-02
5.74510000000000e-01	-5.75737000000000e-02
5.74520000000000e-01	-5.75749000000000e-02
5.74530000000000e-01	-5.75761000000000e-02
5.74540000000000e-01	-5.75774000000000e-02
5.74550000000000e-01	-5.75787000000000e-02
5.74560000000000e-01	-5.75800000000000e-02
5.74570000000000e-01	-5.75813000000000e-02
5.74580000000000e-01	-5.75827000000000e-02
5.74590000000000e-01	-5.75840000000000e-02
5.74600000000000e-01	-5.75854000000000e-02
5.74610000000000e-01	-5.75868000000000e-02
5.74620000000000e-01	-5.75882000000000e-02
5.74630000000000e-01	-5.75896000000000e-02
5.74640000000000e-01	-5.75910000000000e-02
5.74650000000000e-01	-5.75924000000000e-02
5.74660000000000e-01	-5.75939000000000e-02
5.74670000000000e-01	-5.75954000000000e-02
5.74680000000000e-01	-5.75969000000000e-02
5.74690000000000e-01	-5.75984000000000e-02
5.74700000000000e-01	-5.75999000000000e-02
5.74710000000000e-01	-5.76014000000000e-02
5.74720000000000e-01	-5.76030000000000e-02
5.74730000000000e-01	-5.76046000000000e-02
5.74740000000000e-01	-5.76061000000000e-02
5.74750000000000e-01	-5.76077000000000e-02
5.74760000000000e-01	-5.76094000000000e-02
5.74770000000000e-01	-5.76110000000000e-02
5.74780000000000e-01	-5.76126000000000e-02
5.74790000000000e-01	-5.76143000000000e-02
5.74800000000000e-01	-5.76160000000000e-02
5.74810000000000e-01	-5.76176000000000e-02
5.74820000000000e-01	-5.76194000000000e-02
5.74830000000000e-01	-5.76211000000000e-02
5.74840000000000e-01	-5.76228000000000e-02
5.74850000000000e-01	-5.76245000000000e-02
5.74860000000000e-01	-5.76263000000000e-02
5.74870000000000e-01	-5.76281000000000e-02
5.74880000000000e-01	-5.76299000000000e-02
5.74890000000000e-01	-5.76317000000000e-02
5.74900000000000e-01	-5.76335000000000e-02
5.74910000000000e-01	-5.76353000000000e-02
5.74920000000000e-01	-5.76372000000000e-02
5.74930000000000e-01	-5.76391000000000e-02
5.74940000000000e-01	-5.76409000000000e-02
5.74950000000000e-01	-5.76428000000000e-02
5.74960000000000e-01	-5.76447000000000e-02
5.74970000000000e-01	-5.76467000000000e-02
5.74980000000000e-01	-5.76486000000000e-02
5.74990000000000e-01	-5.76505000000000e-02
5.75000000000000e-01	-5.76525000000000e-02
5.75010000000000e-01	-5.76545000000000e-02
5.75020000000000e-01	-5.76565000000000e-02
5.75030000000000e-01	-5.76585000000000e-02
5.75040000000000e-01	-5.76605000000000e-02
5.75050000000000e-01	-5.76625000000000e-02
5.75060000000000e-01	-5.76646000000000e-02
5.75070000000000e-01	-5.76666000000000e-02
5.75080000000000e-01	-5.76687000000000e-02
5.75090000000000e-01	-5.76708000000000e-02
5.75100000000000e-01	-5.76729000000000e-02
5.75110000000000e-01	-5.76750000000000e-02
5.75120000000000e-01	-5.76771000000000e-02
5.75130000000000e-01	-5.76793000000000e-02
5.75140000000000e-01	-5.76814000000000e-02
5.75150000000000e-01	-5.76836000000000e-02
5.75160000000000e-01	-5.76858000000000e-02
5.75170000000000e-01	-5.76880000000000e-02
5.75180000000000e-01	-5.76902000000000e-02
5.75190000000000e-01	-5.76924000000000e-02
5.75200000000000e-01	-5.76947000000000e-02
5.75210000000000e-01	-5.76969000000000e-02
5.75220000000000e-01	-5.76992000000000e-02
5.75230000000000e-01	-5.77015000000000e-02
5.75240000000000e-01	-5.77037000000000e-02
5.75250000000000e-01	-5.77060000000000e-02
5.75260000000000e-01	-5.77084000000000e-02
5.75270000000000e-01	-5.77107000000000e-02
5.75280000000000e-01	-5.77130000000000e-02
5.75290000000000e-01	-5.77154000000000e-02
5.75300000000000e-01	-5.77177000000000e-02
5.75310000000000e-01	-5.77201000000000e-02
5.75320000000000e-01	-5.77225000000000e-02
5.75330000000000e-01	-5.77249000000000e-02
5.75340000000000e-01	-5.77273000000000e-02
5.75350000000000e-01	-5.77298000000000e-02
5.75360000000000e-01	-5.77322000000000e-02
5.75370000000000e-01	-5.77347000000000e-02
5.75380000000000e-01	-5.77371000000000e-02
5.75390000000000e-01	-5.77396000000000e-02
5.75400000000000e-01	-5.77421000000000e-02
5.75410000000000e-01	-5.77446000000000e-02
5.75420000000000e-01	-5.77471000000000e-02
5.75430000000000e-01	-5.77496000000000e-02
5.75440000000000e-01	-5.77522000000000e-02
5.75450000000000e-01	-5.77547000000000e-02
5.75460000000000e-01	-5.77573000000000e-02
5.75470000000000e-01	-5.77599000000000e-02
5.75480000000000e-01	-5.77625000000000e-02
5.75490000000000e-01	-5.77651000000000e-02
5.75500000000000e-01	-5.77677000000000e-02
5.75510000000000e-01	-5.77703000000000e-02
5.75520000000000e-01	-5.77729000000000e-02
5.75530000000000e-01	-5.77756000000000e-02
5.75540000000000e-01	-5.77782000000000e-02
5.75550000000000e-01	-5.77809000000000e-02
5.75560000000000e-01	-5.77836000000000e-02
5.75570000000000e-01	-5.77863000000000e-02
5.75580000000000e-01	-5.77890000000000e-02
5.75590000000000e-01	-5.77917000000000e-02
5.75600000000000e-01	-5.77944000000000e-02
5.75610000000000e-01	-5.77972000000000e-02
5.75620000000000e-01	-5.77999000000000e-02
5.75630000000000e-01	-5.78027000000000e-02
5.75640000000000e-01	-5.78055000000000e-02
5.75650000000000e-01	-5.78083000000000e-02
5.75660000000000e-01	-5.78111000000000e-02
5.75670000000000e-01	-5.78139000000000e-02
5.75680000000000e-01	-5.78167000000000e-02
5.75690000000000e-01	-5.78195000000000e-02
5.75700000000000e-01	-5.78223000000000e-02
5.75710000000000e-01	-5.78252000000000e-02
5.75720000000000e-01	-5.78281000000000e-02
5.75730000000000e-01	-5.78309000000000e-02
5.75740000000000e-01	-5.78338000000000e-02
5.75750000000000e-01	-5.78367000000000e-02
5.75760000000000e-01	-5.78396000000000e-02
5.75770000000000e-01	-5.78425000000000e-02
5.75780000000000e-01	-5.78455000000000e-02
5.75790000000000e-01	-5.78484000000000e-02
5.75800000000000e-01	-5.78514000000000e-02
5.75810000000000e-01	-5.78543000000000e-02
5.75820000000000e-01	-5.78573000000000e-02
5.75830000000000e-01	-5.78603000000000e-02
5.75840000000000e-01	-5.78633000000000e-02
5.75850000000000e-01	-5.78663000000000e-02
5.75860000000000e-01	-5.78693000000000e-02
5.75870000000000e-01	-5.78723000000000e-02
5.75880000000000e-01	-5.78753000000000e-02
5.75890000000000e-01	-5.78784000000000e-02
5.75900000000000e-01	-5.78814000000000e-02
5.75910000000000e-01	-5.78845000000000e-02
5.75920000000000e-01	-5.78876000000000e-02
5.75930000000000e-01	-5.78907000000000e-02
5.75940000000000e-01	-5.78938000000000e-02
5.75950000000000e-01	-5.78969000000000e-02
5.75960000000000e-01	-5.79000000000000e-02
5.75970000000000e-01	-5.79031000000000e-02
5.75980000000000e-01	-5.79062000000000e-02
5.75990000000000e-01	-5.79094000000000e-02
5.76000000000000e-01	-5.79125000000000e-02
5.76010000000000e-01	-5.79157000000000e-02
5.76020000000000e-01	-5.79189000000000e-02
5.76030000000000e-01	-5.79221000000000e-02
5.76040000000000e-01	-5.79253000000000e-02
5.76050000000000e-01	-5.79285000000000e-02
5.76060000000000e-01	-5.79317000000000e-02
5.76070000000000e-01	-5.79349000000000e-02
5.76080000000000e-01	-5.79381000000000e-02
5.76090000000000e-01	-5.79414000000000e-02
5.76100000000000e-01	-5.79446000000000e-02
5.76110000000000e-01	-5.79479000000000e-02
5.76120000000000e-01	-5.79512000000000e-02
5.76130000000000e-01	-5.79544000000000e-02
5.76140000000000e-01	-5.79577000000000e-02
5.76150000000000e-01	-5.79610000000000e-02
5.76160000000000e-01	-5.79643000000000e-02
5.76170000000000e-01	-5.79676000000000e-02
5.76180000000000e-01	-5.79710000000000e-02
5.76190000000000e-01	-5.79743000000000e-02
5.76200000000000e-01	-5.79776000000000e-02
5.76210000000000e-01	-5.79810000000000e-02
5.76220000000000e-01	-5.79844000000000e-02
5.76230000000000e-01	-5.79877000000000e-02
5.76240000000000e-01	-5.79911000000000e-02
5.76250000000000e-01	-5.79945000000000e-02
5.76260000000000e-01	-5.79979000000000e-02
5.76270000000000e-01	-5.80013000000000e-02
5.76280000000000e-01	-5.80047000000000e-02
5.76290000000000e-01	-5.80082000000000e-02
5.76300000000000e-01	-5.80116000000000e-02
5.76310000000000e-01	-5.80150000000000e-02
5.76320000000000e-01	-5.80185000000000e-02
5.76330000000000e-01	-5.80219000000000e-02
5.76340000000000e-01	-5.80254000000000e-02
5.76350000000000e-01	-5.80289000000000e-02
5.76360000000000e-01	-5.80324000000000e-02
5.76370000000000e-01	-5.80359000000000e-02
5.76380000000000e-01	-5.80394000000000e-02
5.76390000000000e-01	-5.80429000000000e-02
5.76400000000000e-01	-5.80464000000000e-02
5.76410000000000e-01	-5.80499000000000e-02
5.76420000000000e-01	-5.80535000000000e-02
5.76430000000000e-01	-5.80570000000000e-02
5.76440000000000e-01	-5.80606000000000e-02
5.76450000000000e-01	-5.80641000000000e-02
5.76460000000000e-01	-5.80677000000000e-02
5.76470000000000e-01	-5.80713000000000e-02
5.76480000000000e-01	-5.80749000000000e-02
5.76490000000000e-01	-5.80785000000000e-02
5.76500000000000e-01	-5.80821000000000e-02
5.76510000000000e-01	-5.80857000000000e-02
5.76520000000000e-01	-5.80893000000000e-02
5.76530000000000e-01	-5.80929000000000e-02
5.76540000000000e-01	-5.80965000000000e-02
5.76550000000000e-01	-5.81002000000000e-02
5.76560000000000e-01	-5.81038000000000e-02
5.76570000000000e-01	-5.81075000000000e-02
5.76580000000000e-01	-5.81112000000000e-02
5.76590000000000e-01	-5.81148000000000e-02
5.76600000000000e-01	-5.81185000000000e-02
5.76610000000000e-01	-5.81222000000000e-02
5.76620000000000e-01	-5.81259000000000e-02
5.76630000000000e-01	-5.81296000000000e-02
5.76640000000000e-01	-5.81333000000000e-02
5.76650000000000e-01	-5.81371000000000e-02
5.76660000000000e-01	-5.81408000000000e-02
5.76670000000000e-01	-5.81445000000000e-02
5.76680000000000e-01	-5.81483000000000e-02
5.76690000000000e-01	-5.81520000000000e-02
5.76700000000000e-01	-5.81558000000000e-02
5.76710000000000e-01	-5.81595000000000e-02
5.76720000000000e-01	-5.81633000000000e-02
5.76730000000000e-01	-5.81671000000000e-02
5.76740000000000e-01	-5.81709000000000e-02
5.76750000000000e-01	-5.81747000000000e-02
5.76760000000000e-01	-5.81785000000000e-02
5.76770000000000e-01	-5.81823000000000e-02
5.76780000000000e-01	-5.81861000000000e-02
5.76790000000000e-01	-5.81899000000000e-02
5.76800000000000e-01	-5.81938000000000e-02
5.76810000000000e-01	-5.81976000000000e-02
5.76820000000000e-01	-5.82015000000000e-02
5.76830000000000e-01	-5.82053000000000e-02
5.76840000000000e-01	-5.82092000000000e-02
5.76850000000000e-01	-5.82130000000000e-02
5.76860000000000e-01	-5.82169000000000e-02
5.76870000000000e-01	-5.82208000000000e-02
5.76880000000000e-01	-5.82247000000000e-02
5.76890000000000e-01	-5.82286000000000e-02
5.76900000000000e-01	-5.82325000000000e-02
5.76910000000000e-01	-5.82364000000000e-02
5.76920000000000e-01	-5.82403000000000e-02
5.76930000000000e-01	-5.82442000000000e-02
5.76940000000000e-01	-5.82482000000000e-02
5.76950000000000e-01	-5.82521000000000e-02
5.76960000000000e-01	-5.82561000000000e-02
5.76970000000000e-01	-5.82600000000000e-02
5.76980000000000e-01	-5.82640000000000e-02
5.76990000000000e-01	-5.82679000000000e-02
5.77000000000000e-01	-5.82719000000000e-02
5.77010000000000e-01	-5.82759000000000e-02
5.77020000000000e-01	-5.82799000000000e-02
5.77030000000000e-01	-5.82839000000000e-02
5.77040000000000e-01	-5.82879000000000e-02
5.77050000000000e-01	-5.82919000000000e-02
5.77060000000000e-01	-5.82959000000000e-02
5.77070000000000e-01	-5.82999000000000e-02
5.77080000000000e-01	-5.83039000000000e-02
5.77090000000000e-01	-5.83079000000000e-02
5.77100000000000e-01	-5.83120000000000e-02
5.77110000000000e-01	-5.83160000000000e-02
5.77120000000000e-01	-5.83201000000000e-02
5.77130000000000e-01	-5.83241000000000e-02
5.77140000000000e-01	-5.83282000000000e-02
5.77150000000000e-01	-5.83323000000000e-02
5.77160000000000e-01	-5.83364000000000e-02
5.77170000000000e-01	-5.83404000000000e-02
5.77180000000000e-01	-5.83445000000000e-02
5.77190000000000e-01	-5.83486000000000e-02
5.77200000000000e-01	-5.83527000000000e-02
5.77210000000000e-01	-5.83568000000000e-02
5.77220000000000e-01	-5.83609000000000e-02
5.77230000000000e-01	-5.83651000000000e-02
5.77240000000000e-01	-5.83692000000000e-02
5.77250000000000e-01	-5.83733000000000e-02
5.77260000000000e-01	-5.83775000000000e-02
5.77270000000000e-01	-5.83816000000000e-02
5.77280000000000e-01	-5.83858000000000e-02
5.77290000000000e-01	-5.83899000000000e-02
5.77300000000000e-01	-5.83941000000000e-02
5.77310000000000e-01	-5.83982000000000e-02
5.77320000000000e-01	-5.84024000000000e-02
5.77330000000000e-01	-5.84066000000000e-02
5.77340000000000e-01	-5.84108000000000e-02
5.77350000000000e-01	-5.84150000000000e-02
5.77360000000000e-01	-5.84192000000000e-02
5.77370000000000e-01	-5.84234000000000e-02
5.77380000000000e-01	-5.84276000000000e-02
5.77390000000000e-01	-5.84318000000000e-02
5.77400000000000e-01	-5.84360000000000e-02
5.77410000000000e-01	-5.84403000000000e-02
5.77420000000000e-01	-5.84445000000000e-02
5.77430000000000e-01	-5.84487000000000e-02
5.77440000000000e-01	-5.84530000000000e-02
5.77450000000000e-01	-5.84572000000000e-02
5.77460000000000e-01	-5.84615000000000e-02
5.77470000000000e-01	-5.84658000000000e-02
5.77480000000000e-01	-5.84700000000000e-02
5.77490000000000e-01	-5.84743000000000e-02
5.77500000000000e-01	-5.84786000000000e-02
5.77510000000000e-01	-5.84829000000000e-02
5.77520000000000e-01	-5.84872000000000e-02
5.77530000000000e-01	-5.84915000000000e-02
5.77540000000000e-01	-5.84958000000000e-02
5.77550000000000e-01	-5.85001000000000e-02
5.77560000000000e-01	-5.85044000000000e-02
5.77570000000000e-01	-5.85087000000000e-02
5.77580000000000e-01	-5.85130000000000e-02
5.77590000000000e-01	-5.85174000000000e-02
5.77600000000000e-01	-5.85217000000000e-02
5.77610000000000e-01	-5.85260000000000e-02
5.77620000000000e-01	-5.85304000000000e-02
5.77630000000000e-01	-5.85347000000000e-02
5.77640000000000e-01	-5.85391000000000e-02
5.77650000000000e-01	-5.85434000000000e-02
5.77660000000000e-01	-5.85478000000000e-02
5.77670000000000e-01	-5.85522000000000e-02
5.77680000000000e-01	-5.85566000000000e-02
5.77690000000000e-01	-5.85610000000000e-02
5.77700000000000e-01	-5.85653000000000e-02
5.77710000000000e-01	-5.85697000000000e-02
5.77720000000000e-01	-5.85741000000000e-02
5.77730000000000e-01	-5.85785000000000e-02
5.77740000000000e-01	-5.85830000000000e-02
5.77750000000000e-01	-5.85874000000000e-02
5.77760000000000e-01	-5.85918000000000e-02
5.77770000000000e-01	-5.85962000000000e-02
5.77780000000000e-01	-5.86006000000000e-02
5.77790000000000e-01	-5.86051000000000e-02
5.77800000000000e-01	-5.86095000000000e-02
5.77810000000000e-01	-5.86140000000000e-02
5.77820000000000e-01	-5.86184000000000e-02
5.77830000000000e-01	-5.86229000000000e-02
5.77840000000000e-01	-5.86273000000000e-02
5.77850000000000e-01	-5.86318000000000e-02
5.77860000000000e-01	-5.86363000000000e-02
5.77870000000000e-01	-5.86408000000000e-02
5.77880000000000e-01	-5.86452000000000e-02
5.77890000000000e-01	-5.86497000000000e-02
5.77900000000000e-01	-5.86542000000000e-02
5.77910000000000e-01	-5.86587000000000e-02
5.77920000000000e-01	-5.86632000000000e-02
5.77930000000000e-01	-5.86677000000000e-02
5.77940000000000e-01	-5.86722000000000e-02
5.77950000000000e-01	-5.86768000000000e-02
5.77960000000000e-01	-5.86813000000000e-02
5.77970000000000e-01	-5.86858000000000e-02
5.77980000000000e-01	-5.86903000000000e-02
5.77990000000000e-01	-5.86949000000000e-02
5.78000000000000e-01	-5.86994000000000e-02
5.78010000000000e-01	-5.87040000000000e-02
5.78020000000000e-01	-5.87085000000000e-02
5.78030000000000e-01	-5.87131000000000e-02
5.78040000000000e-01	-5.87176000000000e-02
5.78050000000000e-01	-5.87222000000000e-02
5.78060000000000e-01	-5.87268000000000e-02
5.78070000000000e-01	-5.87313000000000e-02
5.78080000000000e-01	-5.87359000000000e-02
5.78090000000000e-01	-5.87405000000000e-02
5.78100000000000e-01	-5.87451000000000e-02
5.78110000000000e-01	-5.87497000000000e-02
5.78120000000000e-01	-5.87543000000000e-02
5.78130000000000e-01	-5.87589000000000e-02
5.78140000000000e-01	-5.87635000000000e-02
5.78150000000000e-01	-5.87681000000000e-02
5.78160000000000e-01	-5.87727000000000e-02
5.78170000000000e-01	-5.87774000000000e-02
5.78180000000000e-01	-5.87820000000000e-02
5.78190000000000e-01	-5.87866000000000e-02
5.78200000000000e-01	-5.87913000000000e-02
5.78210000000000e-01	-5.87959000000000e-02
5.78220000000000e-01	-5.88005000000000e-02
5.78230000000000e-01	-5.88052000000000e-02
5.78240000000000e-01	-5.88099000000000e-02
5.78250000000000e-01	-5.88145000000000e-02
5.78260000000000e-01	-5.88192000000000e-02
5.78270000000000e-01	-5.88238000000000e-02
5.78280000000000e-01	-5.88285000000000e-02
5.78290000000000e-01	-5.88332000000000e-02
5.78300000000000e-01	-5.88379000000000e-02
5.78310000000000e-01	-5.88426000000000e-02
5.78320000000000e-01	-5.88473000000000e-02
5.78330000000000e-01	-5.88520000000000e-02
5.78340000000000e-01	-5.88567000000000e-02
5.78350000000000e-01	-5.88614000000000e-02
5.78360000000000e-01	-5.88661000000000e-02
5.78370000000000e-01	-5.88708000000000e-02
5.78380000000000e-01	-5.88755000000000e-02
5.78390000000000e-01	-5.88802000000000e-02
5.78400000000000e-01	-5.88849000000000e-02
5.78410000000000e-01	-5.88897000000000e-02
5.78420000000000e-01	-5.88944000000000e-02
5.78430000000000e-01	-5.88992000000000e-02
5.78440000000000e-01	-5.89039000000000e-02
5.78450000000000e-01	-5.89086000000000e-02
5.78460000000000e-01	-5.89134000000000e-02
5.78470000000000e-01	-5.89182000000000e-02
5.78480000000000e-01	-5.89229000000000e-02
5.78490000000000e-01	-5.89277000000000e-02
5.78500000000000e-01	-5.89325000000000e-02
5.78510000000000e-01	-5.89372000000000e-02
5.78520000000000e-01	-5.89420000000000e-02
5.78530000000000e-01	-5.89468000000000e-02
5.78540000000000e-01	-5.89516000000000e-02
5.78550000000000e-01	-5.89564000000000e-02
5.78560000000000e-01	-5.89612000000000e-02
5.78570000000000e-01	-5.89660000000000e-02
5.78580000000000e-01	-5.89708000000000e-02
5.78590000000000e-01	-5.89756000000000e-02
5.78600000000000e-01	-5.89804000000000e-02
5.78610000000000e-01	-5.89852000000000e-02
5.78620000000000e-01	-5.89900000000000e-02
5.78630000000000e-01	-5.89949000000000e-02
5.78640000000000e-01	-5.89997000000000e-02
5.78650000000000e-01	-5.90045000000000e-02
5.78660000000000e-01	-5.90094000000000e-02
5.78670000000000e-01	-5.90142000000000e-02
5.78680000000000e-01	-5.90191000000000e-02
5.78690000000000e-01	-5.90239000000000e-02
5.78700000000000e-01	-5.90288000000000e-02
5.78710000000000e-01	-5.90336000000000e-02
5.78720000000000e-01	-5.90385000000000e-02
5.78730000000000e-01	-5.90433000000000e-02
5.78740000000000e-01	-5.90482000000000e-02
5.78750000000000e-01	-5.90531000000000e-02
5.78760000000000e-01	-5.90580000000000e-02
5.78770000000000e-01	-5.90629000000000e-02
5.78780000000000e-01	-5.90677000000000e-02
5.78790000000000e-01	-5.90726000000000e-02
5.78800000000000e-01	-5.90775000000000e-02
5.78810000000000e-01	-5.90824000000000e-02
5.78820000000000e-01	-5.90873000000000e-02
5.78830000000000e-01	-5.90922000000000e-02
5.78840000000000e-01	-5.90972000000000e-02
5.78850000000000e-01	-5.91021000000000e-02
5.78860000000000e-01	-5.91070000000000e-02
5.78870000000000e-01	-5.91119000000000e-02
5.78880000000000e-01	-5.91168000000000e-02
5.78890000000000e-01	-5.91218000000000e-02
5.78900000000000e-01	-5.91267000000000e-02
5.78910000000000e-01	-5.91317000000000e-02
5.78920000000000e-01	-5.91366000000000e-02
5.78930000000000e-01	-5.91415000000000e-02
5.78940000000000e-01	-5.91465000000000e-02
5.78950000000000e-01	-5.91515000000000e-02
5.78960000000000e-01	-5.91564000000000e-02
5.78970000000000e-01	-5.91614000000000e-02
5.78980000000000e-01	-5.91663000000000e-02
5.78990000000000e-01	-5.91713000000000e-02
5.79000000000000e-01	-5.91763000000000e-02
5.79010000000000e-01	-5.91813000000000e-02
5.79020000000000e-01	-5.91863000000000e-02
5.79030000000000e-01	-5.91912000000000e-02
5.79040000000000e-01	-5.91962000000000e-02
5.79050000000000e-01	-5.92012000000000e-02
5.79060000000000e-01	-5.92062000000000e-02
5.79070000000000e-01	-5.92112000000000e-02
5.79080000000000e-01	-5.92162000000000e-02
5.79090000000000e-01	-5.92213000000000e-02
5.79100000000000e-01	-5.92263000000000e-02
5.79110000000000e-01	-5.92313000000000e-02
5.79120000000000e-01	-5.92363000000000e-02
5.79130000000000e-01	-5.92413000000000e-02
5.79140000000000e-01	-5.92464000000000e-02
5.79150000000000e-01	-5.92514000000000e-02
5.79160000000000e-01	-5.92564000000000e-02
5.79170000000000e-01	-5.92615000000000e-02
5.79180000000000e-01	-5.92665000000000e-02
5.79190000000000e-01	-5.92716000000000e-02
5.79200000000000e-01	-5.92766000000000e-02
5.79210000000000e-01	-5.92817000000000e-02
5.79220000000000e-01	-5.92867000000000e-02
5.79230000000000e-01	-5.92918000000000e-02
5.79240000000000e-01	-5.92969000000000e-02
5.79250000000000e-01	-5.93020000000000e-02
5.79260000000000e-01	-5.93070000000000e-02
5.79270000000000e-01	-5.93121000000000e-02
5.79280000000000e-01	-5.93172000000000e-02
5.79290000000000e-01	-5.93223000000000e-02
5.79300000000000e-01	-5.93274000000000e-02
5.79310000000000e-01	-5.93325000000000e-02
5.79320000000000e-01	-5.93376000000000e-02
5.79330000000000e-01	-5.93427000000000e-02
5.79340000000000e-01	-5.93478000000000e-02
5.79350000000000e-01	-5.93529000000000e-02
5.79360000000000e-01	-5.93580000000000e-02
5.79370000000000e-01	-5.93631000000000e-02
5.79380000000000e-01	-5.93682000000000e-02
5.79390000000000e-01	-5.93734000000000e-02
5.79400000000000e-01	-5.93785000000000e-02
5.79410000000000e-01	-5.93836000000000e-02
5.79420000000000e-01	-5.93887000000000e-02
5.79430000000000e-01	-5.93939000000000e-02
5.79440000000000e-01	-5.93990000000000e-02
5.79450000000000e-01	-5.94042000000000e-02
5.79460000000000e-01	-5.94093000000000e-02
5.79470000000000e-01	-5.94145000000000e-02
5.79480000000000e-01	-5.94196000000000e-02
5.79490000000000e-01	-5.94248000000000e-02
5.79500000000000e-01	-5.94300000000000e-02
5.79510000000000e-01	-5.94351000000000e-02
5.79520000000000e-01	-5.94403000000000e-02
5.79530000000000e-01	-5.94455000000000e-02
5.79540000000000e-01	-5.94507000000000e-02
5.79550000000000e-01	-5.94558000000000e-02
5.79560000000000e-01	-5.94610000000000e-02
5.79570000000000e-01	-5.94662000000000e-02
5.79580000000000e-01	-5.94714000000000e-02
5.79590000000000e-01	-5.94766000000000e-02
5.79600000000000e-01	-5.94818000000000e-02
5.79610000000000e-01	-5.94870000000000e-02
5.79620000000000e-01	-5.94922000000000e-02
5.79630000000000e-01	-5.94974000000000e-02
5.79640000000000e-01	-5.95026000000000e-02
5.79650000000000e-01	-5.95079000000000e-02
5.79660000000000e-01	-5.95131000000000e-02
5.79670000000000e-01	-5.95183000000000e-02
5.79680000000000e-01	-5.95235000000000e-02
5.79690000000000e-01	-5.95288000000000e-02
5.79700000000000e-01	-5.95340000000000e-02
5.79710000000000e-01	-5.95392000000000e-02
5.79720000000000e-01	-5.95445000000000e-02
5.79730000000000e-01	-5.95497000000000e-02
5.79740000000000e-01	-5.95550000000000e-02
5.79750000000000e-01	-5.95602000000000e-02
5.79760000000000e-01	-5.95655000000000e-02
5.79770000000000e-01	-5.95707000000000e-02
5.79780000000000e-01	-5.95760000000000e-02
5.79790000000000e-01	-5.95813000000000e-02
5.79800000000000e-01	-5.95865000000000e-02
5.79810000000000e-01	-5.95918000000000e-02
5.79820000000000e-01	-5.95971000000000e-02
5.79830000000000e-01	-5.96024000000000e-02
5.79840000000000e-01	-5.96076000000000e-02
5.79850000000000e-01	-5.96129000000000e-02
5.79860000000000e-01	-5.96182000000000e-02
5.79870000000000e-01	-5.96235000000000e-02
5.79880000000000e-01	-5.96288000000000e-02
5.79890000000000e-01	-5.96341000000000e-02
5.79900000000000e-01	-5.96394000000000e-02
5.79910000000000e-01	-5.96447000000000e-02
5.79920000000000e-01	-5.96500000000000e-02
5.79930000000000e-01	-5.96553000000000e-02
5.79940000000000e-01	-5.96607000000000e-02
5.79950000000000e-01	-5.96660000000000e-02
5.79960000000000e-01	-5.96713000000000e-02
5.79970000000000e-01	-5.96766000000000e-02
5.79980000000000e-01	-5.96820000000000e-02
5.79990000000000e-01	-5.96873000000000e-02
5.80000000000000e-01	-5.96926000000000e-02
5.80010000000000e-01	-5.96980000000000e-02
5.80020000000000e-01	-5.97033000000000e-02
5.80030000000000e-01	-5.97087000000000e-02
5.80040000000000e-01	-5.97140000000000e-02
